name,category,lat,lon
Books Without Borders,bookstore,1.2811141,103.8452116
Du Yi Bookshop,bookstore,1.3211414,103.8460438
Read More,bookstore,1.2887091,103.8052219
WHSmith,bookstore,1.3554314,103.9855137
Bookhaven,bookstore,1.3046539,103.7726321
Dignity Mama Stall,bookstore,1.2934248,103.7846076
Wood in the Books,bookstore,1.2823975,103.8303591
Bookshop,bookstore,1.305786,103.8910318
Takashimaya,department_store,1.3025211,103.8353202
,department_store,1.2839265,103.8650441
Isetan,department_store,1.3055893,103.8316799
Metro,department_store,1.3040319,103.8359709
Tangs,department_store,1.3047546,103.8330692
Marks & Spencer,department_store,1.3008258,103.8452495
Tangs,department_store,1.2649076,103.8213322
BHG,department_store,1.3507944,103.848927
Metro,department_store,1.4362016,103.7854854
Isetan,department_store,1.3502242,103.8731544
Isetan,department_store,1.3524297,103.9451051
OG People's Park,department_store,1.2851945,103.8431612
OG,department_store,1.3021872,103.8539002
Yue Hwa,department_store,1.2849331,103.8435035
BHG,department_store,1.3000381,103.8560703
myCK,department_store,1.2828826,103.8426258
Oxley bizhub 2,department_store,1.3319936,103.8919347
Mustafa Centre,department_store,1.3101174,103.8553229
Japan Home,department_store,1.3006548,103.8545147
Kian Joo Vegetarian Food Supply Centre 健裕斋料供应商.,department_store,1.3161426,103.8875293
M&S Outlet,department_store,1.2642647,103.8230678
Don Don Donki,department_store,1.3007941,103.8395
Spotlight,department_store,1.3005626,103.8451381
無印良品,department_store,1.3010269,103.8449715
Bee Huat Department Store,department_store,1.3332638,103.9145033
Lim Aik Seng Departmental Store,department_store,1.3329111,103.9149701
Don Don Donki,department_store,1.275015,103.8437469
Courts,department_store,1.3318811,103.8498384
Japan Home,department_store,1.2642799,103.8200426
Don Don Donki Clarke Quay Central,department_store,1.2890537,103.8467263
Marks & Spencer,department_store,1.3015533,103.9051644
M&S Outlet,department_store,1.2945558,103.8533717
Marks & Spencer,department_store,1.303487,103.83587
Marks & Spencer,department_store,1.3047328,103.8306664
Muji,department_store,1.3001996,103.8559688
Marks & Spencer,department_store,1.3013496,103.9048823
,department_store,1.3022503,103.8542732
Harvey Norman,department_store,1.3013709,103.8397347
無印良品,department_store,1.3042778,103.8321679
Muji,department_store,1.3332064,103.7429051
無印良品,department_store,1.2947275,103.8532434
Muji,department_store,1.3033929,103.8356361
Muji,department_store,1.3009232,103.8383746
Muji,department_store,1.3540529,103.9450256
Harvey Norman,department_store,1.3498125,103.7493112
ValueHub,department_store,1.286033,103.8287011
myCK,department_store,1.3717131,103.8467519
myCK,department_store,1.359357,103.8864027
Fancy Collection,department_store,1.3146216,103.8949356
Marks & Spencer,department_store,1.3351807,103.7465925
Dcpro Bike,department_store,1.3262915,103.8968744
Da You (Chinatown) Departmental Store Pte Ltd 大有超級百貨（私人）有限公司,department_store,1.2829501,103.8426765
無印良品,department_store,1.2747604,103.8435435
Marks & Spencer,department_store,1.3174895,103.8926132
Muji,department_store,1.4146092,103.9091028
,department_store,1.4315225,103.8278411
Marks & Spencer,department_store,1.3013107,103.9056088
,cafe,1.3893648,103.8862866
,cafe,1.3314661,103.9482377
Tiong Bahru Bakery,cafe,1.3013209,103.8400063
PS cafe,cafe,1.3047042,103.8110709
PS Cafe,cafe,1.3068516,103.8298378
Coffee Shop - Chicken Rice,cafe,1.348953,103.93298
Mixue,cafe,1.3003144,103.8552471
Grill & Pasta,cafe,1.3722892,103.8290509
The Tea Party,cafe,1.2994266,103.7752657
Coffee Express,cafe,1.3695931,103.9572551
KPT,cafe,1.3703592,103.9581207
Starbucks,cafe,1.4479064,103.8194535
Bistro Lab,cafe,1.3438352,103.9318335
Starbucks,cafe,1.3388938,103.705622
Coffee Shops,cafe,1.3066948,103.8003488
Killiney Kopitiam,cafe,1.3138534,103.9889459
Temptations Food & Snacks,cafe,1.314404,103.988834
Pines Cafe,cafe,1.3344354,103.8427357
,cafe,1.3405679,103.7047998
"Café@Moberly, Student Hub@Moberly",cafe,1.3080582,103.7784074
Starbucks,cafe,1.3064544,103.8324156
Coffee Club,cafe,1.3050836,103.8312388
Coastal Rhythm,cafe,1.3056033,103.9317231
The Coffee Bean & Tea Leaf,cafe,1.2512356,103.8177296
Starbucks,cafe,1.3055489,103.7728511
The Royals Bistro,cafe,1.3037933,103.7738694
Starbucks,cafe,1.3019206,103.849799
The Coffee Bean & Tea Leaf,cafe,1.3875539,103.8692488
Toast Box,cafe,1.3875441,103.8691857
The Coffee Bean & Tea Leaf,cafe,1.3308411,103.7957118
Cheers,cafe,1.3096411,103.7771748
Starbucks,cafe,1.3095202,103.7769601
Starbucks,cafe,1.2826991,103.8653995
Cafe Hotshot,cafe,1.3083429,103.7799025
Nanyang Old Coffee,cafe,1.2818086,103.8448952
Starbucks,cafe,1.306993,103.828628
s(he)brews café,cafe,1.2992209,103.801392
Toby's Estate,cafe,1.2899337,103.8374006
Kith Cafe,cafe,1.2897265,103.8380311
The Coffee Bean & Tea Leaf,cafe,1.3064522,103.828494
Earlybird,cafe,1.3028912,103.8581886
White Rabbit Cafe,cafe,1.2906084,103.8451839
Cafe O,cafe,1.2998702,103.8548425
Starbucks,cafe,1.4352133,103.7868133
Starbucks,cafe,1.4368039,103.7866249
Starbucks,cafe,1.3799583,103.7641858
Flock Café,cafe,1.2835291,103.8302138
NTUC Foodfare,cafe,1.3096712,103.7685046
One More Bread,cafe,1.3099436,103.7686452
,cafe,1.3019245,103.7718
Ya Kun Kaya Toast,cafe,1.3002472,103.8559122
Wimbly Lu,cafe,1.347443,103.8675719
Zebra Cafe,cafe,1.4007235,103.7894548
Starbucks,cafe,1.2775874,103.8472839
The Coffee Bean & Tea Leaf,cafe,1.2944378,103.7839807
Coffee Shop,cafe,1.2833675,103.8156713
Coffee Shop,cafe,1.283037,103.8166311
Starbucks,cafe,1.256334,103.820019
Starbucks,cafe,1.3129222,103.9254991
Hawker Centre,cafe,1.3412375,103.8451825
Cedele,cafe,1.299213,103.7873899
The Coffee Bean & Tea Leaf,cafe,1.3330425,103.7745425
Starbucks,cafe,1.2887554,103.8468344
The Coffee Bean & Tea Leaf,cafe,1.351395,103.8616273
The Audacious Cakery,cafe,1.2774171,103.839582
Toast Box,cafe,1.3081278,103.8622322
BLK 815 Coffee Shop,cafe,1.345268,103.6960335
Blk 851 Coffee Shop,cafe,1.3467079,103.6927317
Cedele,cafe,1.2745671,103.800271
Toast Box,cafe,1.332407,103.743168
,cafe,1.3421059,103.6928313
The Reading Room,cafe,1.2790186,103.8405488
One 2 Drink,cafe,1.310709,103.8607693
Chye Seng Huat Hardware,cafe,1.3115727,103.8603282
Toast Box,cafe,1.3341442,103.8895358
Toast Box,cafe,1.3337232,103.7767091
Costa,cafe,1.2933422,103.8528838
The Coffee Bean & Tea Leaf,cafe,1.3762151,103.9556357
McCafé,cafe,1.3769504,103.9551804
De Riya,cafe,1.3133782,103.8994784
JC Coffee Houzz,cafe,1.3128264,103.9000546
Samsim Vietnam Cafe,cafe,1.3110415,103.9013242
Toast Box,cafe,1.2873392,103.8050829
Starbucks,cafe,1.2888107,103.8052495
Starbucks,cafe,1.3015253,103.8569123
The Coffee Bean & Tea Leaf,cafe,1.3395564,103.7070854
Koi Express,cafe,1.3387659,103.7061742
Starbucks,cafe,1.3054958,103.7877447
Delifrance,cafe,1.3174393,103.7858139
Jimmy Monkey Cafe & Bar,cafe,1.3018978,103.7902619
Toast Box,cafe,1.3444972,103.9323727
Percolate,cafe,1.3281295,103.935215
Coffee-Hugg,cafe,1.2795459,103.8472103
Sarnie's Cafe,cafe,1.2816102,103.8480052
Good Morning Nanyang Cafe,cafe,1.2836704,103.8437169
Cafe3,cafe,1.2802624,103.840749
Eight Cafe & Bar,cafe,1.27877,103.8409466
Bread & Hearth Artisinal Bakery Cafe,cafe,1.279998,103.8416049
The New Harbor Cafe And Bar,cafe,1.2778481,103.8435064
PS Cafe,cafe,1.2806518,103.8463297
Vanilla Bar and Cafe,cafe,1.2817131,103.8477241
Café Insadong,cafe,1.2817757,103.8451344
Blue Mist Cafe,cafe,1.2769673,103.8432327
Tuxedo,cafe,1.2760366,103.8435529
5 The Moments Cafe,cafe,1.278066,103.8438142
Drury Lane,cafe,1.2782815,103.8435791
Yuen Yeung,cafe,1.2797635,103.8427965
Qafe by Night,cafe,1.2795007,103.8440883
Ardent's Cafe Bar,cafe,1.2796764,103.8423536
fieldnotes,cafe,1.2797824,103.8428436
May Wong's Cafe,cafe,1.2797301,103.8423784
ReStore,cafe,1.2776397,103.8433965
KOI Thé,cafe,1.3072164,103.7901223
Strangers' Reunion Waffles,cafe,1.2769715,103.8363345
Artisan Boulangerie Co,cafe,1.2783661,103.8508048
Dimbulah (Market Street),cafe,1.2822928,103.8504676
Starbucks,cafe,1.2811501,103.8510261
Starbucks,cafe,1.2781237,103.8504885
Baker & Cook,cafe,1.3363877,103.7681279
Baker And Cook,cafe,1.3115635,103.7966535
Gastronomia,cafe,1.3105871,103.7964405
Toast Box,cafe,1.2793273,103.8509999
Craftsmen Coffee,cafe,1.3130468,103.9233966
baker & cook,cafe,1.3209325,103.9243106
Dutch Colony Coffee Co.,cafe,1.3142525,103.9195276
Paris Baguette,cafe,1.3562344,103.9893282
Starbucks,cafe,1.3613131,103.9904139
Kaffe & Tiast,cafe,1.3541873,103.9884154
1983 Cafe Nanyang,cafe,1.3564685,103.9897371
The Tastemaker Store,cafe,1.2891012,103.8284699
Starbucks,cafe,1.3469027,103.6801219
Geláre,cafe,1.3469695,103.680847
Coffee Faculty,cafe,1.3441917,103.6804846
Art Pastry @ ADM,cafe,1.3496947,103.6838395
Ya Kun Kaya Toast,cafe,1.3793713,103.7645441
Li-Ho,cafe,1.3799561,103.7644596
Mr Bean,cafe,1.3801583,103.7643445
Fun Toast,cafe,1.3799401,103.7605089
Vernacular Coffee,cafe,1.3101303,103.881877
Koi Cafe,cafe,1.429839,103.8362533
Mr Bean,cafe,1.3844797,103.7443488
KOI Thé,cafe,1.3844745,103.7443915
Starbucks,cafe,1.3631363,103.7645182
La Marelle,cafe,1.3013591,103.8597348
DC Comics Super Heroes Cafe,cafe,1.2858906,103.8602153
ToMo Cafe,cafe,1.351474,103.8353851
Habitat Coffee,cafe,1.3527826,103.8345094
Joe & Dough,cafe,1.3004616,103.8398377
Spinelli,cafe,1.2971068,103.7776255
(Working Title),cafe,1.3029196,103.8519556
Chock Full of Beans,cafe,1.3894615,103.9873065
Mahmud’s Tandoor,cafe,1.3023348,103.8596039
Symmetry cafe,cafe,1.3039089,103.8592205
(working title),cafe,1.3008318,103.8596674
Foot code,cafe,1.3285419,103.6940775
Cafeteria,cafe,1.3480225,103.7435784
Starbucks,cafe,1.332626,103.8488573
ABC,cafe,1.297934,103.8384054
Tampines Fruit,cafe,1.3486741,103.9338518
Starbucks,cafe,1.2900978,103.8497951
Tolido's Espresso Nook,cafe,1.3045344,103.8608683
The Coffee Bean & Tea Leaf,cafe,1.3011048,103.9129616
太平洋咖啡,cafe,1.2780525,103.8458152
crossroads cafe,cafe,1.3053756,103.8325055
J town cafe,cafe,1.3018514,103.8385006
Simply Bread,cafe,1.3306316,103.7957476
Hoshino Coffee,cafe,1.3107294,103.796078
Provence,cafe,1.3105772,103.7960538
,cafe,1.3104358,103.7960435
Awfully Chocolate,cafe,1.3118768,103.794393
Crystal Jade Kitchen,cafe,1.3109786,103.7952993
Kyushu Pancake 九州パンケーキ,cafe,1.3102849,103.7947402
Project Acai,cafe,1.3103929,103.7948246
British Indian Curry Hut,cafe,1.3116797,103.7947452
Tai Cheong Bakery,cafe,1.3106391,103.7950082
Mr. Bean,cafe,1.3115705,103.7782739
Cafe Agora,cafe,1.3074598,103.7726323
,cafe,1.3294941,103.652156
Cafe,cafe,1.2842964,103.8653867
Children's Garden Cafe,cafe,1.2835683,103.8673172
Nylon Coffee Roasters,cafe,1.276814,103.839832
Starbucks,cafe,1.2895616,103.7900452
Inuka Cafe,cafe,1.4045831,103.7906672
The Bakery Chef,cafe,1.2841293,103.816035
Hill Street Coffee Shop,cafe,1.2813406,103.8643324
The Coffee Bean & Tea Leaf,cafe,1.3618865,103.9893432
618 Sim Carrot Cake,cafe,1.4187636,103.835592
Bricco Cafe,cafe,1.362967,103.989182
The Coffee Bean & Tea Leaf,cafe,1.2995881,103.8540795
Tuas South Canteen,cafe,1.2951382,103.6267659
Hong Yun Eating House,cafe,1.3078767,103.6314687
Han's Cafe & Cake House,cafe,1.3273019,103.6780283
Hong Yun Eating House,cafe,1.3079374,103.6314883
,cafe,1.2978701,103.8146081
D'life - Vegetarian,cafe,1.3516267,103.7256019
Starbucks,cafe,1.3011829,103.8367385
Common Man Roasters,cafe,1.2918513,103.8384068
The Coffee Academics,cafe,1.3059,103.8328705
Stokedi,cafe,1.2877723,103.7904988
Baker & Cook,cafe,1.3238966,103.7967709
Kopifellas,cafe,1.2878384,103.7904984
LIN LIN VEGETARIAN DELIGHT,cafe,1.328853,103.9311895
Maison Kayser Raffles Place,cafe,1.2849337,103.849759
Hong Kee Roasted Chicken/Duck Rice,cafe,1.317169,103.8785396
Boost,cafe,1.3798455,103.7644037
Hoshino Coffee,cafe,1.2947768,103.8600591
St. Marc Cafe,cafe,1.2918626,103.8566343
The Coffee Bean & Tea Leaf,cafe,1.2919551,103.8564828
Toast Box,cafe,1.2928749,103.8534123
The Coffee Bean & Tea Leaf,cafe,1.2933446,103.8595234
KOI Cafe,cafe,1.2932793,103.8596863
Paris Baguette,cafe,1.2933107,103.8532182
Starbucks,cafe,1.2921569,103.8556952
KOI Express,cafe,1.2935738,103.853047
The Coffee Bean & Tea Leaf,cafe,1.3033634,103.8358767
Starbucks,cafe,1.3049283,103.8233479
Starbucks,cafe,1.2807203,103.8539014
The Coffee Bean & Tea Leaf,cafe,1.2805661,103.8533696
Dimbulah,cafe,1.2803268,103.8543674
BreadTalk,cafe,1.2798102,103.8529634
The Mad Men Attic Bar,cafe,1.2862122,103.8488398
,cafe,1.2925631,103.794937
Toast Box,cafe,1.3202983,103.8434069
Starbucks,cafe,1.2551352,103.8177459
My Awesome Cafe,cafe,1.2801306,103.847118
The Populus Coffee and Food Co,cafe,1.278196,103.8406988
Ya Kun Kaya Toast,cafe,1.3564289,103.9865056
Bingki Korean bingsu dessert,cafe,1.2772559,103.8428716
Fuel Plus,cafe,1.2698155,103.8147922
Ah Chew Desserts,cafe,1.2979987,103.8563582
Ah May Cafe,cafe,1.2982678,103.856838
Burp,cafe,1.3079528,103.8953721
NunSongYee Korean Dessert Cafe,cafe,1.3069127,103.8954533
with a pinch of salt,cafe,1.3064814,103.8959055
YY Kafei Dian,cafe,1.2961147,103.8558237
Rocky Master,cafe,1.2964888,103.8543364
Starbucks,cafe,1.2745103,103.8002586
Rocky Masters,cafe,1.3023978,103.7932515
Coffee Hive,cafe,1.3022823,103.793566
Coffee Culture,cafe,1.3042209,103.7923946
Nanyang Old Coffee,cafe,1.3024031,103.7925841
Hungrywich,cafe,1.302691,103.7925356
Starbucks,cafe,1.3031953,103.7919503
O'Briens,cafe,1.3036094,103.7924537
Meat & Greens,cafe,1.3022111,103.7930452
Mr Bean,cafe,1.3060918,103.7911369
Starbucks,cafe,1.3059696,103.7911477
Heong Hock Cafe,cafe,1.329031,103.8869731
Co-op@NTU Cafe,cafe,1.3432489,103.6825786
Syed Cafe,cafe,1.3310465,103.9481504
Thai Table,cafe,1.3336878,103.9485209
D'zerts Cafe,cafe,1.33381,103.9488388
Killiney Kopitiam,cafe,1.2988102,103.8394544
TWG Tea,cafe,1.2848446,103.8599481
Penny University,cafe,1.308821,103.9111615
Udders & Kook,cafe,1.3133636,103.9276038
Perle Noire,cafe,1.3133841,103.9277158
Lelepot,cafe,1.3086334,103.9114305
Madnest,cafe,1.308611,103.9113547
Starbucks,cafe,1.2871106,103.8534479
Cedele,cafe,1.3142004,103.9195506
Brew Maison,cafe,1.3195977,103.8272358
Fresh Fruits Lab,cafe,1.3186476,103.9095263
,cafe,1.3137267,103.8845512
Starbucks,cafe,1.315193,103.8944083
Unicorn Kampung 1200,cafe,1.3145235,103.889916
Koi Cafe,cafe,1.3782411,103.7627567
Fun Toast,cafe,1.3727459,103.893872
JC Don Cafe & Bar,cafe,1.3121146,103.9111364
Hello Arigato,cafe,1.3094425,103.9022742
Dickson Nasi Lemak,cafe,1.3093344,103.9023602
Kings Cart Coffee Factory,cafe,1.3091015,103.9023871
The Cider Pit,cafe,1.3090259,103.902448
Mellvin Coffee Shop,cafe,1.3084882,103.9029579
Micro Bread & Co.,cafe,1.3053163,103.9037727
Starbucks,cafe,1.3783787,103.7627101
Tuk Tuk Cha,cafe,1.3785933,103.7636183
Ya Kun Kaya Toast,cafe,1.3783047,103.7626833
Olsen Bakehouse,cafe,1.3096307,103.9023246
MooLooLaBar,cafe,1.3041777,103.9024992
C&L Cafe,cafe,1.3335084,103.8923394
GHK Food House,cafe,1.2791337,103.8283485
Ice Edge Cafe,cafe,1.3621379,103.8852584
Mad Cow cafe,cafe,1.3735278,103.8377916
The Nook,cafe,1.2821093,103.8195696
Starbucks,cafe,1.3236266,103.8103227
Atlas Coffee House,cafe,1.3229369,103.8120098
Partea,cafe,1.332037,103.882721
Yong Fu Coffee Shop,cafe,1.3389921,103.8860514
Hyde & Co,cafe,1.3038412,103.8599324
Two Tall Trees,cafe,1.3652584,103.8661529
Woody Family Cafe,cafe,1.458145,103.8377391
Starbucks,cafe,1.2850987,103.8498255
Dimbulah,cafe,1.2737664,103.8445951
The Coffee Bean & Tea Leaf,cafe,1.2758765,103.8462919
Cosat Coffee,cafe,1.2798619,103.8495645
Crossings,cafe,1.2983627,103.8513768
Cafe Etc.,cafe,1.3519435,103.8351973
Station 51,cafe,1.2982279,103.8512939
Pancake Boss Martabak Manis,cafe,1.298025,103.8554522
Dapper Coffee,cafe,1.2802779,103.8466941
Delicius Pasticceria,cafe,1.2807589,103.8503427
Tiong Bahru Bakery,cafe,1.293587,103.8538178
Whisk & Paddle,cafe,1.3929117,103.9174052
Pantler,cafe,1.2802342,103.8471382
Out Of The Cake Box (Telok Blangah),cafe,1.2716843,103.8093601
,cafe,1.3012276,103.8584718
Mad for Garlic,cafe,1.2934903,103.8565201
Chapter 55,cafe,1.2842017,103.8344071
Lola's Cafe,cafe,1.3616561,103.8859446
Oh Deli,cafe,1.3090967,103.9119992
O'ma Spoon,cafe,1.3010262,103.838271
Selfie Coffee,cafe,1.3004968,103.8592282
Super Dario Lasagne Cafe,cafe,1.3110911,103.8568471
Meomi Cat Cafe,cafe,1.30161,103.8582919
Sexy Coffee,cafe,1.3004376,103.859745
Warm Up Cafe,cafe,1.3064828,103.8472846
Flagwhite,cafe,1.3408716,103.7724164
Le Cafe Confectionary & Pastry,cafe,1.3047024,103.8493748
DINO,cafe,1.3534156,103.8335152
Sam Yat Coffee,cafe,1.2846281,103.8349888
Coba Kedai Kopi,cafe,1.3138189,103.8592828
Highlander Coffee,cafe,1.2767642,103.8361215
Ya Kun Family Café,cafe,1.2887006,103.8466688
Ya Kun Kaya Toast,cafe,1.293344,103.853512
Mustafa Cafe,cafe,1.3098923,103.8554809
Qtech,cafe,1.3078238,103.8576806
Hoe Lye,cafe,1.3144933,103.8538449
280 Cafe,cafe,1.4505576,103.7919449
Average Service,cafe,1.3115405,103.8591829
Asylum,cafe,1.3113516,103.8590382
Butter Studio,cafe,1.307162,103.8563102
Bero Coffee Singapore,cafe,1.278965,103.8401423
Sisters Cookies,cafe,1.3082921,103.762045
Toast Box,cafe,1.2747619,103.8435102
Original Herbal Shop,cafe,1.3257463,103.8496484
Hello Arigato,cafe,1.3528609,103.834437
Bakery House Cafe,cafe,1.3528994,103.8343802
Each-A-Cup,cafe,1.3468483,103.6808489
Luckin Coffee,cafe,1.3423923,103.6821534
Starbucks,cafe,1.2994608,103.8559052
Joe and Juice,cafe,1.2471459,103.842132
June's Breathe Cafe,cafe,1.344709,103.6783322
The Coffee Bean & Tea Leaf,cafe,1.3536458,103.9891935
Twenty Grammes,cafe,1.3724755,103.8556948
Kraftwich by Swissbake,cafe,1.2960419,103.8496293
Whisk,cafe,1.2848484,103.8330993
Da Paolo Gastronomia,cafe,1.3227163,103.814509
Starbucks,cafe,1.392511,103.8949358
Fun Toast,cafe,1.3363075,103.888631
Gong Cha,cafe,1.3363468,103.8887173
the plant story,cafe,1.2953082,103.8669166
Aljunied 119 Food House,cafe,1.3198107,103.8858494
LiHO,cafe,1.3436331,103.6833192
LiHO,cafe,1.4299666,103.835835
Koi The,cafe,1.4368561,103.786756
Ya Kun Kaya Toast,cafe,1.3918488,103.8948049
Kenangan Coffee,cafe,1.3921396,103.8948272
Craftsmen Speciality Coffee,cafe,1.3179904,103.8432719
Starbucks,cafe,1.3550914,103.8308803
Japan Rail Cafe,cafe,1.2766437,103.8456129
L’Cafe,cafe,1.3799023,103.8494745
KOI Thé,cafe,1.2991805,103.8541865
Fame Coffee,cafe,1.2988686,103.8540025
Hygge,cafe,1.3009091,103.8589458
Going OM,cafe,1.3013453,103.8586184
Starbucks,cafe,1.3537896,103.9408874
